publishedDate,symbol,title,image,site,text,url,cleaned_text,sentiment_score,sentiment_label,news_count_last_24h,average_sentiment_last_24h,news_volatility_impact
2020-02-26 16:33:12,MSFT,Microsoft expects unit to miss revenue outlook on coronavirus impact,https://images.financialmodelingprep.com/news/microsoft-expects-unit-to-miss-revenue-outlook-on-coronavirus-20200226.jpg,reuters.com,"Microsoft Inc said on Wednesday it does not expect to meet the third-quarter revenue forecast for its 'more personal computing' business, as a result of the coronavirus outbreak.",https://www.reuters.com/article/us-china-health-microsoft/microsoft-expects-unit-to-miss-revenue-outlook-on-coronavirus-impact-idUSKCN20K35H,microsoft inc said wednesday expect meet thirdquarter revenue forecast personal computing business result coronavirus outbreak,0.0,neutral,6.0,0.026383333333333328,0.2190729596884715
2020-02-26 17:02:30,MSFT,"Why This Microsoft Analyst Says A Security Awakening Is 'Real,' Company A 'Core Growth Holding In Cloud'",https://images.financialmodelingprep.com/news/why-this-microsoft-analyst-says-a-security-awakening-is-20200226.jpg,benzinga.com,"After attending meetings at the RSA Conference 2020 being held this week in San Francisco, one analyst at Piper Sandler came away convinced about the prospect the security segment holds for Microsoft Corporation (NASDAQ: MSFT).",https://www.benzinga.com/analyst-ratings/analyst-color/20/02/15419323/why-this-microsoft-analyst-says-a-security-awakening-is-real-company-a-core-growth-,attending meetings rsa conference held week san francisco one analyst piper sandler came away convinced prospect security segment holds microsoft corporation nasdaq msft,0.743,positive,7.0,0.12875714285714285,0.33668518360204513
2020-02-26 17:09:59,MSFT,Microsoft says it will miss revenue guidance for Windows business segment due to coronavirus,https://images.financialmodelingprep.com/news/microsoft-says-it-will-miss-revenue-guidance-for-windows-20200226.jpeg,geekwire.com,Microsoft said Wednesday it will miss quarterly revenue guidance for its “More Personal Computing” business segment that includes Windows due to the coronavirus outbreak.,https://www.geekwire.com/2020/microsoft-says-will-miss-revenue-guidance-windows-business-segment-due-coronavirus/,microsoft said wednesday miss quarterly revenue guidance personal computing business segment includes windows due coronavirus outbreak,-0.1531,negative,8.0,0.093525,0.3272514312966626
2020-02-26 17:37:18,MSFT,​Microsoft warns it might miss revenue guidance because of coronavirus,https://images.financialmodelingprep.com/news/microsoft-warns-it-might-miss-revenue-guidance-because-of-20200226.jpg,cnet.com,The software giant said revenue in the operating segment that makes its Windows OS and Surface devices was likely to be affected by the virus.,https://www.cnet.com/news/microsoft-warns-it-might-miss-revenue-guidance-because-of-coronavirus/,software giant said revenue operating segment makes windows os surface devices likely affected virus,-0.1531,negative,9.0,0.06612222222222222,0.3169621774667199
2020-02-26 18:05:55,MSFT,Microsoft Issues Financial Warning Because of Coronavirus,https://images.financialmodelingprep.com/news/microsoft-issues-financial-warning-because-of-coronavirus-20200226.jpg,nytimes.com,"The tech giant said the virus was causing issues with its supply chain, about a week after Apple said it was facing similar problems.",https://www.nytimes.com/2020/02/26/technology/microsoft-coronavirus-earnings.html,tech giant said virus causing issues supply chain week apple said facing similar problems,-0.4019,negative,10.0,0.019319999999999997,0.3334767184943767
2020-02-26 18:32:24,MSFT,Microsoft doesn't expect to meet sales guidance on Windows and Surface computers due to coronavirus,https://images.financialmodelingprep.com/news/microsoft-doesnt-expect-to-meet-sales-guidance-on-windows-20200226.jpg,cnn.com,"Microsoft said Wednesday it no longer expects to meet the revenue guidance it issued less than a month ago, due to the coronavirus's impact on its supply chain.",https://www.cnn.com/2020/02/26/tech/microsoft-coronavirus-sales-windows/index.html,microsoft said wednesday longer expects meet revenue guidance issued less month ago due coronaviruss impact supply chain,0.0,neutral,11.0,0.01756363636363636,0.31641741820806035
2020-02-26 22:06:12,MSFT,Microsoft Shares Fall As Company Warns Of Q3 Earnings Miss Due To Coronavirus Impact,https://images.financialmodelingprep.com/news/microsoft-shares-fall-as-company-warns-of-q3-earnings-20200226.jpeg,benzinga.com,Microsoft Corporation (NASDAQ: MSFT) shares fell in the after-hours session on Wednesday as the technology giant said it doesn't expect to meet the third-quarter earnings guidance it issued last month.,https://www.benzinga.com/news/20/02/15424428/microsoft-shares-fall-as-company-warns-of-q3-earnings-miss-due-to-coronavirus-impact,microsoft corporation nasdaq msft shares fell afterhours session wednesday technology giant said doesnt expect meet thirdquarter earnings guidance issued last month,0.296,positive,12.0,0.040766666666666666,0.3122158441420508
2020-02-27 02:13:48,MSFT,"Microsoft wants to invest in Indonesia data centers, says Indonesian president",https://images.financialmodelingprep.com/news/microsoft-wants-to-invest-in-indonesia-data-centers-says-20200227.jpeg,reuters.com,"Microsoft Corp is keen to invest in data centers in Indonesia which will soon make regulatory changes to facilitate the move, the country's president said after meeting with the software giant's CEO on Thursday.",https://www.reuters.com/article/us-indonesia-microsoft/microsoft-wants-to-invest-in-indonesia-data-centers-says-indonesian-president-idUSKCN20L0PU,microsoft corp keen invest data centers indonesia soon make regulatory changes facilitate move countrys president said meeting software giants ceo thursday,0.3612,positive,13.0,0.06541538461538463,0.3118553773951259
2020-02-27 04:56:43,MSFT,"Microsoft Joins Apple, HP in Scrapping Outlooks on Virus",https://images.financialmodelingprep.com/news/microsoft-joins-apple-hp-in-scrapping-outlooks-on-virus-20200227.jpg,investors.com,Microsoft Corp. became the latest tech giant to reduce its quarterly outlook based on the outbreak of a novel coronavirus.,https://www.investors.com/news/apple-microsoft-hp-virus-scrapping/,microsoft corp became latest tech giant reduce quarterly outlook based outbreak novel coronavirus,0.3182,positive,14.0,0.08347142857142857,0.3071433001274597
2020-02-27 06:33:42,MSFT,Buy Microsoft Stock On The Dip Over Coronavirus,https://images.financialmodelingprep.com/news/buy-microsoft-stock-on-the-dip-over-coronavirus-20200227.jpg,investorplace.com,"Don't let near term coronavirus fears chase you out of long term winning stocks with powerful tailwinds like Microsoft stock. 
The post Buy Microsoft Stock On The Dip Over Coronavirus appeared first on InvestorPlace.",https://investorplace.com/2020/02/buy-microsoft-stock-on-the-dip-over-coronavirus/,dont let near term coronavirus fears chase long term winning stocks powerful tailwinds like microsoft stock post buy microsoft stock dip coronavirus appeared first investorplace,0.7096,positive,15.0,0.12521333333333334,0.3372453830387488
2020-02-27 07:00:17,MSFT,The '5 Most Shorted' Dow Stocks,https://images.financialmodelingprep.com/news/the-5-most-shorted-dow-stocks-20200227.jpg,247wallst.com,"It takes a certain kind of courage to short sell blue chips, such as the Dow Jones industrial average components.",https://247wallst.com/investing/2020/02/27/5-most-shorted-dow-stocks-pfizer-still-on-top-in-february/,takes certain kind courage short sell blue chips dow jones industrial average components,0.8271,positive,16.0,0.16908125,0.3700573707210815
2020-02-27 07:01:45,MSFT,7 Best Quantum Computing Stocks Trading Today,https://images.financialmodelingprep.com/news/7-best-quantum-computing-stocks-trading-today-20200227.jpg,investorplace.com,"Quantum computing is going to be huge in the next few years, but there are few pure plays right now. These quantum computing stocks will give investors exposure to the soon-to-explode trend.",https://investorplace.com/2020/02/7-best-stocks-quantum-computing/,quantum computing going huge next years pure plays right quantum computing stocks give investors exposure soontoexplode trend,0.5106,positive,17.0,0.18917058823529412,0.36775595128547184
2020-02-27 08:05:00,MSFT,Microsoft Is Investing Over $1 Billion in This Unloved Emerging Market,https://images.financialmodelingprep.com/news/microsoft-is-investing-over-1-billion-in-this-unloved-20200227.jpg,fool.com,A $1.1 billion investment could help the tech giant plant fresh roots in Mexico.,https://www.fool.com/investing/2020/02/27/microsoft-is-investing-1-billion-in-mexico-market.aspx,billion investment could help tech giant plant fresh roots mexico,0.6124,positive,17.0,0.24519411764705884,0.3544058275314266
2020-02-27 09:10:21,MSFT,"Microsoft Keen On Investing In Indonesia, Says The President, Promises Simpler Regulations",https://images.financialmodelingprep.com/news/microsoft-keen-on-investing-in-indonesia-says-the-president-promises-20200227.jpg,benzinga.com,"Indonesia President Joko Widodo, on Thursday, said that Microsoft Corporation (NASDAQ: MSFT) is very keen on investing in data centers in the country.",https://www.benzinga.com/news/20/02/15425229/microsoft-keen-on-investing-in-indonesia-says-the-president-promises-simpler-regulations,indonesia president joko widodo thursday said microsoft corporation nasdaq msft keen investing data centers country,0.3612,positive,17.0,0.25454117647058827,0.3552981196453612
2020-02-27 10:20:31,MSFT,Microsoft shares fall 4% after warning of coronavirus hit to supply chain,https://images.financialmodelingprep.com/news/microsoft-shares-fall-4-after-warning-of-coronavirus-hit-20200227.jpeg,reuters.com,"Shares of Microsoft Corp  fell more than 4% on Thursday after the company warned of weakness in PC business due to a hit to its supply chain from the coronavirus outbreak, echoing similar statements from Apple Inc  and HP.",https://www.reuters.com/article/us-microsoft-stocks/microsoft-shares-fall-4-after-warning-of-coronavirus-hit-to-supply-chain-idUSKCN20L27I,shares microsoft corp fell thursday company warned weakness pc business due hit supply chain coronavirus outbreak echoing similar statements apple inc hp,-0.4019,negative,18.0,0.21807222222222222,0.3778237494568
2020-03-30 17:36:00,MSFT,Microsoft (MSFT) to Divest Stake in AnyVision: Key Takeaways,https://images.financialmodelingprep.com/news/microsoft-msft-to-divest-stake-in-anyvision-key-takeaways-20200330.jpg,zacks.com,"Microsoft (MSFT) recently announced that it will divest its stake in AnyVision startup, which is focused on facial recognition technology.",https://www.zacks.com/stock/news/845775/microsoft-msft-to-divest-stake-in-anyvision-key-takeaways,microsoft msft recently announced divest stake anyvision startup focused facial recognition technology,0.3818,positive,1.0,0.3818,
2020-03-30 18:35:50,MSFT,Microsoft Aids ETFs By Launching 7% After Surge In Cloud Services,https://images.financialmodelingprep.com/news/microsoft-aids-etfs-by-launching-7-after-surge-in-20200330.jpg,etftrends.com,"Shares of Microsoft closed up 7% on Monday, beating out other major technology stocks on the day and launching some ETFs higher after the company disclosed a surge in the use of its cloud services on the 365 platform. The tech behemoth implemented some significant changes to its Office software Monday, announcing that it is [.",https://www.etftrends.com/disruptive-technology-channel/microsoft-aids-etfs-by-launching-7-after-surge-in-cloud-services/,shares microsoft closed monday beating major technology stocks day launching etfs higher company disclosed surge use cloud services platform tech behemoth implemented significant changes office software monday announcing,0.0,neutral,2.0,0.1909,0.2699733690570238
2020-03-31 00:00:00,MSFT,Cramer Declares Microsoft The 'Best Tech Stock' To Buy Right Now,https://images.financialmodelingprep.com/news/cramer-declares-microsoft-the-best-tech-stock-to-buy-right-20200331.jpg,benzinga.com,"The cloud computing industry is undergoing a ""magnificent bull market"" and one tech company stands out above others: Microsoft Corporation (NASDAQ: MSFT), according to...",https://www.benzinga.com/tech/20/03/15708758/cramer-declares-microsoft-the-best-tech-stock-to-buy-right-now,cloud computing industry undergoing magnificent bull market one tech company stands others microsoft corporation nasdaq msft according,0.5994,positive,3.0,0.32706666666666667,0.3034252681194059
2020-03-31 05:21:58,MSFT,Microsoft Shares Jump 8.5% As Company Reports Massive Increase In Teams Usage,https://images.financialmodelingprep.com/news/microsoft-shares-jump-85-as-company-reports-massive-increase-20200331.jpg,benzinga.com,The shares of Microsoft Corporation (NASDAQ: MSFT) surged in both the regular and after-hours session on Monday as the company reported increased usage of its products during the novel coronavirus (COVID-19) outbreak.,https://www.benzinga.com/news/20/03/15702104/microsoft-shares-jump-8-5-as-company-reports-massive-increase-in-teams-usage,shares microsoft corporation nasdaq msft surged regular afterhours session monday company reported increased usage products novel coronavirus covid outbreak,0.6808,positive,4.0,0.4155,0.30440063512855337
2020-03-31 07:29:53,MSFT,Microsoft clarifies Teams usage surged 775% in Italy,https://images.financialmodelingprep.com/news/microsoft-clarifies-teams-usage-surged-775-in-italy-20200331.jpg,reuters.com,"Microsoft Corp  said it has seen a 775% jump in a month for Teams calling and meeting in Italy, withdrawing an earlier statement that the surge was for its cloud services in regions around the world that enforced social distancing to curb transmission of the coronavirus.",https://www.reuters.com/article/us-health-coronavirus-microsoft/microsoft-clarifies-teams-usage-surged-775-in-italy-idUSKBN21I1LS,microsoft corp said seen jump month teams calling meeting italy withdrawing earlier statement surge cloud services regions around world enforced social distancing curb transmission coronavirus,0.0,neutral,5.0,0.3324,0.322525750909908
2020-03-31 07:45:00,MSFT,3 Top Dividend Stocks  to Buy Right Now,https://images.financialmodelingprep.com/news/3-top-dividend-stocks-to-buy-right-now-20200331.jpg,fool.com,These companies are well-positioned to handle the current market weakness and continue increasing dividends.,https://www.fool.com/investing/2020/03/31/3-top-dividend-stocks-to-buy-right-now.aspx,companies wellpositioned handle current market weakness continue increasing dividends,-0.4215,negative,6.0,0.20675,0.42183625140568465
2020-03-31 08:18:00,MSFT,Continued Coronavirus-Imposed Social Distancing Perks Up 5 Stocks,https://images.financialmodelingprep.com/news/continued-coronavirusimposed-social-distancing-perks-up-5-stocks-20200331.jpg,zacks.com,Here we focus on a basket of stocks that is benefiting from a lengthy spell of social distancing in the United States and across other countries.,https://www.zacks.com/stock/news/846806/continued-coronavirus-imposed-social-distancing-perks-up-5-stocks,focus basket stocks benefiting lengthy spell social distancing united states across countries,0.4215,positive,7.0,0.2374285714285714,0.3935434017330478
2020-03-31 08:30:50,MSFT,"Benzinga Pro's Stock To Watch For Tues., Mar. 31, 2020: MSFT",https://images.financialmodelingprep.com/news/benzinga-pros-stock-to-watch-for-tues-mar-31-20200331.jpg,benzinga.com,Today's Stock Idea: Microsoft (MSFT)  Shares rallied 7% on Monday with the broader stock market moving about 5% higher.,https://www.benzinga.com/pre-market-outlook/20/03/15705418/benzinga-pros-stock-to-watch-for-tues-mar-31-2020-msft,todays stock idea microsoft msft shares rallied monday broader stock market moving higher,0.296,positive,8.0,0.24475,0.3649383979327392
2020-03-31 09:00:00,MSFT,Sell Apple Stock to Buy Microsoft?,https://images.financialmodelingprep.com/news/sell-apple-stock-to-buy-microsoft-20200331.jpg,forbes.com,"The technology sector has not been immune to the current Coronavirus crisis, although technology majors have fared somewhat better than the broader markets. Apple stock has declined by close to -20% since early February after the WHO declared the Coronavirus a global health emergency.",https://www.forbes.com/sites/greatspeculations/2020/03/31/sell-apple-stock-to-buy-microsoft/,technology sector immune current coronavirus crisis although technology majors fared somewhat better broader markets apple stock declined close since early february declared coronavirus global health emergency,-0.4391,negative,9.0,0.16876666666666665,0.41047988074934927
2020-03-31 09:12:00,MSFT,Coronavirus-Induced Lockdown Triggers Software Demand: 7 Best Bets,https://images.financialmodelingprep.com/news/coronavirusinduced-lockdown-triggers-software-demand-7-best-bets-20200331.jpg,zacks.com,"Investors can keep a tab on these seven software stocks, including Microsoft (MSFT), displaying strong growth potential in the face of coronavirus crisis.",https://www.zacks.com/stock/news/846947/coronavirus-induced-lockdown-triggers-software-demand-7-best-bets,investors keep tab seven software stocks including microsoft msft displaying strong growth potential face coronavirus crisis,0.2023,positive,10.0,0.17212,0.3871493963718801
2020-03-31 10:45:55,MSFT,Microsoft Stock Should Be the Cornerstone of Any Long-Term Portfolio,https://images.financialmodelingprep.com/news/microsoft-stock-should-be-the-cornerstone-of-any-longterm-20200331.jpg,investorplace.com,"Microsoft stock may suffer from short-term profit-taking, but Microsoft offers high growth potential in the long run.",https://investorplace.com/2020/03/microsoft-stock-cornerstone-long-term-portfolio/,microsoft stock may suffer shortterm profittaking microsoft offers high growth potential long run,-0.2263,negative,11.0,0.1359,0.3864284694480985
2020-03-31 10:51:34,MSFT,10 Dow Stocks Holding Up the Best in the 2020 Bear Market Carnage,https://images.financialmodelingprep.com/news/10-dow-stocks-holding-up-the-best-in-the-20200331.jpeg,247wallst.com,"With headlines being lined up to read “The Worst Quarter in History,” it’s hard to imagine that any company that does not have a direct benefit from the COVID-19 pandemic for its main operations would be doing well.",https://247wallst.com/investing/2020/03/31/10-dow-stocks-holding-up-the-best-in-the-2020-bear-market-carnage/,headlines lined read worst quarter history hard imagine company direct benefit covid pandemic main operations would well,-0.1027,negative,12.0,0.11601666666666666,0.3748278897970333
2020-03-31 11:00:00,MSFT,Microsoft launches Edge Zones for Azure,https://images.financialmodelingprep.com/news/microsoft-launches-edge-zones-for-azure-20200331.jpg,techcrunch.com,"Microsoft today announced the launch of Azure Edge Zones, which will allow Azure users to bring their applications to the company’s edge locations. The focus here is on enabling real-time low-latency 5G applications.",https://techcrunch.com/2020/03/31/microsoft-launches-edge-zones-for-azure/,microsoft today announced launch azure edge zones allow azure users bring applications companys edge locations focus enabling realtime lowlatency g applications,0.2263,positive,13.0,0.1245,0.3601715170119184
2020-03-31 11:23:49,MSFT,5 Solid Stocks With Reliable Dividend and Buyback Programs,https://images.financialmodelingprep.com/news/5-solid-stocks-with-reliable-dividend-and-buyback-programs-20200331.jpg,investorplace.com,"These five companies have made it clear they won't cut dividends or buybacks any time soon, and with programs that were solid before the pandemic, they could be just what your portfolio needs right now.
The post 5 Solid Stocks With Reliable Dividend and Buyback Programs appeared first on InvestorPlace.",https://investorplace.com/2020/03/5-solid-stocks-with-reliable-dividend-and-buyback-programs/,five companies made clear wont cut dividends buybacks time soon programs solid pandemic could portfolio needs right post solid stocks reliable dividend buyback programs appeared first investorplace,0.6822,positive,14.0,0.16433571428571428,0.37677734418076686
2020-03-31 11:25:00,MSFT,Microsoft (MSFT) Unveils Rebranded 365 With Added Features,https://images.financialmodelingprep.com/news/microsoft-msft-unveils-rebranded-365-with-added-features-20200331.jpg,zacks.com,Microsoft's (MSFT) revamped 365 suite is expected to aid it in acquiring new users and drive top-line growth.,https://www.zacks.com/stock/news/847119/microsoft-msft-unveils-rebranded-365-with-added-features,microsofts msft revamped suite expected aid acquiring new users drive topline growth,0.3818,positive,15.0,0.17883333333333334,0.36738780341110683
2020-03-31 12:09:13,MSFT,Microsoft Stock Well Positioned to Thrive After Crisis,https://images.financialmodelingprep.com/news/microsoft-stock-well-positioned-to-thrive-after-crisis-20200331.jpg,investopedia.com,Microsoft just disclosed that cloud-based service usage is skyrocketing during the pandemic.,https://www.investopedia.com/microsoft-stock-well-positioned-to-thrive-after-the-crisis-4801523,microsoft disclosed cloudbased service usage skyrocketing pandemic,0.0,neutral,16.0,0.16765625,0.35773506951141
2020-03-31 12:30:00,MSFT,Microsoft’s Skype Sees 70% User Growth in March 2020,https://images.financialmodelingprep.com/news/microsofts-skype-sees-70-user-growth-in-march-2020-20200331.jpg,fool.com,The COVID-19 pandemic has driven the daily users for Microsoft's Skype significantly higher.,https://www.fool.com/investing/2020/03/31/microsofts-skype-sees-70-user-growth-in-march-2020.aspx,covid pandemic driven daily users microsofts skype significantly higher,0.0,neutral,17.0,0.15779411764705883,0.3487541101381248
2020-03-31 12:39:28,MSFT,"Microsoft answers Amazon’s Verizon cloud partnership with new 5G-enabled Azure Edge Zones, starting with AT&T",https://images.financialmodelingprep.com/news/microsoft-answers-amazons-verizon-cloud-partnership-with-new-5genabled-20200331.png,geekwire.com,"A new service from Microsoft will connect its Azure cloud services to 5G wireless networks inside data centers operated by wireless carriers, aiming to boost the performance of devices and mobile applications such as online gaming, remote virtual meeting and urban infrastructure.",https://www.geekwire.com/2020/microsoft-answers-amazons-verizon-cloud-partnership-new-5g-enabled-azure-edge-zones-starting-att/,new service microsoft connect azure cloud services g wireless networks inside data centers operated wireless carriers aiming boost performance devices mobile applications online gaming remote virtual meeting urban infrastructure,0.4019,positive,18.0,0.17135555555555557,0.34319846123030573
2020-03-31 13:04:52,MSFT,"Among Dow Jones Stocks, Pros Pick Microsoft Over Coca-Cola",https://images.financialmodelingprep.com/news/among-dow-jones-stocks-pros-pick-microsoft-over-cocacola-20200331.jpg,seekingalpha.com,"Among Dow Jones Stocks, Pros Pick Microsoft Over Coca-Cola",https://seekingalpha.com/article/4335248-among-dow-jones-stocks-pros-pick-microsoft-over-coca-cola,among dow jones stocks pros pick microsoft cocacola,0.0,neutral,19.0,0.16233684210526317,0.3358377124785229
2020-03-31 14:15:35,MSFT,5 Cloud Stocks to Buy on the Coronavirus Dip,https://images.financialmodelingprep.com/news/5-cloud-stocks-to-buy-on-the-coronavirus-dip-20200331.jpg,investorplace.com,"Cloud stocks have been punished in March. But, this group could rebound in April on stronger-than-expected demand trends.",https://investorplace.com/2020/03/5-cloud-stocks-to-buy-on-the-coronavirus-dip/,cloud stocks punished march group could rebound april strongerthanexpected demand trends,-0.5423,negative,20.0,0.127105,0.36287252143940224
2020-04-29 16:28:47,MSFT,"Microsoft posts $35B in revenue, up 15%, sees ‘minimal net impact’ from COVID-19 in quarter",https://images.financialmodelingprep.com/news/microsoft-posts-35b-in-revenue-up-15-sees-minimal-20200429.jpg,geekwire.com,"Microsoft reported $35 billion in revenue, an increase of 10% from a year ago, as increased demand for its productivity, gaming and cloud technologies overcame the COVID-19 pandemic’s impact on its Windows PC and search advertising businesses.",https://www.geekwire.com/2020/microsoft-posts-35b-revenue-15-sees-minimal-net-impact-covid-19-quarter/,microsoft reported billion revenue increase year ago increased demand productivity gaming cloud technologies overcame covid pandemics impact windows pc search advertising businesses,0.4404,positive,1.0,0.4404,
2020-04-29 16:35:20,MSFT,COVID-19 Doesn’t Disturb Microsoft Earnings,https://images.financialmodelingprep.com/news/covid19-doesnt-disturb-microsoft-earnings-20200429.jpg,247wallst.com,Microsoft Corp. (NASDAQ: MSFT) reported fiscal 2020 third-quarter results after markets closed Wednesday.,https://247wallst.com/technology-3/2020/04/29/covid-19-doesnt-disturb-microsoft-earnings/,microsoft corp nasdaq msft reported fiscal thirdquarter results markets closed wednesday,0.0,neutral,2.0,0.2202,0.31140982643455556
2020-04-29 16:38:54,MSFT,"Microsoft revenue beats as remote work boosts Teams, Windows",https://images.financialmodelingprep.com/news/microsoft-revenue-beats-as-remote-work-boosts-teams-windows-20200429.jpg,reuters.com,"Microsoft Corp  reported quarterly revenue above Wall Street estimates on Wednesday, boosted by higher usage from its online app Teams collaboration and higher demand for the Windows operating system as millions shelter and work from home during the coronavirus pandemic.",https://www.reuters.com/article/us-microsoft-results/microsoft-revenue-beats-as-remote-work-boosts-teams-windows-idUSKBN22B34B,microsoft corp reported quarterly revenue wall street estimates wednesday boosted higher usage online app teams collaboration higher demand windows operating system millions shelter work home coronavirus pandemic,0.25,positive,3.0,0.23013333333333333,0.22087112381054552
2020-04-29 16:55:39,MSFT,Microsoft Earnings: MSFT Stock Jumps 5% on Strong Q3 Beats,https://images.financialmodelingprep.com/news/microsoft-earnings-msft-stock-jumps-5-on-strong-q3-20200429.jpg,investorplace.com,"Microsoft (MSFT) earnings for the tech company's fiscal third quarter of 2020 have MSFT stock heading higher after-hours Wednesday.
The post Microsoft Earnings: MSFT Stock Jumps 5% on Strong Q3 Beats appeared first on InvestorPlace.",https://investorplace.com/2020/04/microsoft-earnings-send-msft-stock-up/,microsoft msft earnings tech companys fiscal third quarter msft stock heading higher afterhours wednesday post microsoft earnings msft stock jumps strong q beats appeared first investorplace,0.5106,positive,4.0,0.30025,0.2284471273621098
2020-04-29 17:25:08,MSFT,Microsoft (MSFT) Q3 Earnings and Revenues Top Estimates,https://images.financialmodelingprep.com/news/microsoft-msft-q3-earnings-and-revenues-top-estimates-20200429.jpg,zacks.com,"Microsoft (MSFT) delivered earnings and revenue surprises of 10.24% and 3.44%, respectively, for the quarter ended March 2020. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/stock/news/899505/microsoft-msft-q3-earnings-and-revenues-top-estimates,microsoft msft delivered earnings revenue surprises respectively quarter ended march numbers hold clues lies ahead stock,0.128,positive,5.0,0.26580000000000004,0.2123089258604075
2020-04-29 19:42:47,MSFT,Microsoft’s Stock May Struggle To Rise Despite Massive Earnings Beat,https://images.financialmodelingprep.com/news/microsofts-stock-may-struggle-to-rise-despite-massive-earnings-20200429.jpg,forbes.com,Microsoft shares jumped following a massive revenue and earnings beat for its fiscal third quarter.,https://www.forbes.com/sites/kramermichael/2020/04/29/microsofts-stock-may-struggle-to-rise-despite-massive-earnings-beat/,microsoft shares jumped following massive revenue earnings beat fiscal third quarter,0.296,positive,6.0,0.2708333333333333,0.19029469426830237
2020-04-29 23:01:28,MSFT,Microsoft Corp (MSFT) CEO Satya Nadella on Q3 2020 Results - Earnings Call Transcript,https://images.financialmodelingprep.com/news/microsoft-corp-msft-ceo-satya-nadella-on-q3-2020-results-20200429.jpg,seekingalpha.com,Microsoft Corp (MSFT) CEO Satya Nadella on Q3 2020 Results - Earnings Call Transcript,https://seekingalpha.com/article/4341291-microsoft-corp-msft-ceo-satya-nadella-on-q3-2020-results-earnings-call-transcript,microsoft corp msft ceo satya nadella q results earnings call transcript,0.0,neutral,7.0,0.23214285714285715,0.20163183327658407
2020-04-30 04:56:09,MSFT,Microsoft’s quarterly sales rise 15% as the company cites minimal COVID-19 impact in Q3,https://images.financialmodelingprep.com/news/microsofts-quarterly-sales-rise-15-as-the-company-cites-20200430.jpg,invezz.com,Microsoft Corp. (NASDAQ: MSFT) released its quarterly financial results on Wednesday that showed a 15% increase in its sales attributed to the upbeat performance of its cloud business.,https://invezz.com/news/2020/04/30/microsofts-quarterly-sales-rise-15-as-the-company-cites-minimal-covid-19-impact-in-q3/,microsoft corp nasdaq msft released quarterly financial results wednesday showed increase sales attributed upbeat performance cloud business,0.3182,positive,8.0,0.2429,0.18913807503665525
2020-04-30 05:48:20,MSFT,Microsoft First Look: A Beast Of A Quarter,https://images.financialmodelingprep.com/news/microsoft-first-look-a-beast-of-a-quarter-20200430.jpg,seekingalpha.com,Microsoft First Look: A Beast Of A Quarter,https://seekingalpha.com/article/4341355-microsoft-first-look-beast-of-quarter,microsoft first look beast quarter,0.0,neutral,9.0,0.2159111111111111,0.19456916793549567
2020-04-30 07:05:06,MSFT,Edited Transcript of MSFT earnings conference call or presentation 29-Apr-20 9:30pm GMT,https://images.financialmodelingprep.com/news/edited-transcript-of-msft-earnings-conference-call-or-presentation-20200430.png,finance.yahoo.com,Q3 2020 Microsoft Corp Earnings Call,https://finance.yahoo.com/news/edited-transcript-msft-earnings-conference-070506740.html,q microsoft corp earnings call,0.0,neutral,10.0,0.19432,0.19573597182599492
2020-04-30 07:59:14,MSFT,Tech companies are showing resilience during the coronavirus storm,https://images.financialmodelingprep.com/news/tech-companies-are-showing-resilience-during-the-coronavirus-storm-20200430.jpg,cnn.com,"The biggest tech companies in the world are shining during an otherwise harrowing earnings season, as cloud businesses get a boost from the spike in working from home and revenue stays resilient.",https://www.cnn.com/2020/04/30/investing/premarket-stocks-trading/index.html,biggest tech companies world shining otherwise harrowing earnings season cloud businesses get boost spike working home revenue stays resilient,0.4019,positive,11.0,0.2131909090909091,0.19595544623482888
2020-04-30 08:01:39,MSFT,"Microsoft: Long-Term Secular Shift Is Underappreciated By Investors, This Stock Is Cheap",https://images.financialmodelingprep.com/news/microsoft-longterm-secular-shift-is-underappreciated-by-investors-this-20200430.jpg,seekingalpha.com,"Microsoft: Long-Term Secular Shift Is Underappreciated By Investors, This Stock Is Cheap",https://seekingalpha.com/article/4341395-microsoft-long-term-secular-shift-is-underappreciated-investors-this-stock-is-cheap,microsoft longterm secular shift underappreciated investors stock cheap,0.0,neutral,12.0,0.195425,0.1967111871154349
2020-04-30 09:00:05,MSFT,Microsoft makes it easier to get started with Windows Virtual Desktops,https://images.financialmodelingprep.com/news/microsoft-makes-it-easier-to-get-started-with-windows-20200430.jpg,techcrunch.com,"Microsoft today announced a slew of updates to various parts of its Microsoft 365 ecosystem. A lot of these aren’t all that exciting (though that obviously depends on your level of enthusiasm for products like Microsoft Endpoint Manager), but the overall thrust behind this update is to make life easier for the IT admins that […]",https://techcrunch.com/2020/04/30/microsoft-makes-it-easier-to-get-started-with-windows-virtual-desktops/,microsoft today announced slew updates various parts microsoft ecosystem lot arent exciting though obviously depends level enthusiasm products like microsoft endpoint manager overall thrust behind update make life easier admins,0.678,positive,13.0,0.23254615384615387,0.2310506965126363
